,decimalLatitude,decimalLongitude,elevation,date
21139,46.66358,9.60679,895.0,2019-07-08 00:00:00
21140,46.74106,9.45314,776.0,2019-05-24 00:00:00
21141,46.39055,7.09746,1408.0,2019-05-15 00:00:00
21142,46.92793,9.72008,733.0,2019-05-15 00:00:00
21143,46.83427,9.30941,921.0,2019-05-15 00:00:00
21144,46.81533,9.53198,1136.5,2019-05-22 00:00:00
21145,46.83259,9.29036,1041.0,2019-05-17 00:00:00
21146,47.28352,8.70194,585.5,2019-05-16 00:00:00
21147,46.39468,7.09139,1518.0,2019-05-15 00:00:00
21148,46.93003,8.39284,490.5,2019-05-14 00:00:00
21149,46.66225,9.60459,897.5,2019-07-08 00:00:00
21150,46.77341,9.80399,1509.5,2019-07-02 00:00:00
21151,46.71888,9.55564,1417.0,2019-06-26 00:00:00
21152,47.39591,8.05529,370.0,2019-06-21 00:00:00
21153,46.66922,9.62633,1006.0,2019-06-17 00:00:00
21154,46.79926,9.82568,1541.0,2019-06-20 00:00:00
21155,46.77432,9.65702,1886.0,2019-06-17 00:00:00
21156,46.65977,9.58598,858.0,2019-06-17 00:00:00
21157,46.35053,7.0699,1254.5,2019-05-22 00:00:00
21158,46.77422,9.20194,697.5,2019-05-21 00:00:00
21159,46.83736,9.29789,1087.5,2019-05-15 00:00:00
21160,46.71877,9.53991,1599.0,2019-06-24 00:00:00
21161,47.39591,8.05529,370.0,2019-06-21 00:00:00
21162,46.78686,9.53639,1230.0,2019-06-19 00:00:00
21163,46.66918,9.62546,1006.0,2019-06-17 00:00:00
21164,46.79882,9.70269,1455.0,2019-06-14 00:00:00
21165,47.06072,8.58751,747.0,2019-06-07 00:00:00
21166,46.33847,7.04325,873.5,2019-05-22 00:00:00
21167,46.81493,9.53183,1136.0,2019-05-22 00:00:00
21168,46.83426,9.56049,904.0,2019-05-27 00:00:00
21169,46.806,9.41234,596.0,2019-05-14 00:00:00
21170,46.38889,7.09609,1397.0,2019-05-15 00:00:00
21171,46.83404,9.56046,888.5,2019-05-27 00:00:00
21172,46.61183,9.17558,1274.5,2019-05-27 00:00:00
21173,46.86107,9.92895,1338.0,2019-05-27 00:00:00
21174,46.70056,9.47248,690.0,2019-05-24 00:00:00
21175,46.39004,7.09709,1400.0,2019-05-15 00:00:00
21176,46.26815,6.99176,427.5,2019-05-01 00:00:00
21177,46.34705,7.15954,1169.0,2019-04-25 00:00:00
21178,46.32038,6.19602,381.0,2019-04-14 00:00:00
21179,46.2667,6.98022,403.0,2019-05-01 00:00:00
21180,46.35186,7.15175,1148.5,2019-04-25 00:00:00
21181,46.35325,7.14802,1147.5,2019-04-25 00:00:00
21182,47.04582,8.18515,513.0,2019-12-03 00:00:00
21183,46.47067,7.14497,909.5,2019-07-07 00:00:00
21184,46.83268,9.65672,1272.0,2019-07-10 00:00:00
21185,46.61837,7.27865,1208.0,2019-07-12 00:00:00
21186,46.28464,7.09131,1301.0,2019-06-15 00:00:00
21187,46.61818,7.27846,1204.5,2019-07-12 00:00:00
21188,46.6104,7.28004,1003.5,2019-07-12 00:00:00
21189,46.61858,7.27871,1221.5,2019-07-12 00:00:00
21190,46.61594,7.27766,1136.5,2019-07-12 00:00:00
21191,47.28348,8.72253,495.0,2019-06-12 00:00:00
21192,46.61798,7.27839,1196.0,2019-07-12 00:00:00
21193,46.61032,7.28011,1000.0,2019-07-12 00:00:00
21194,46.61513,7.27731,1114.0,2019-07-12 00:00:00
21195,46.38704,7.09404,1389.0,2019-06-24 00:00:00
21196,47.31199,7.75918,564.0,2019-06-01 00:00:00
21197,46.60953,7.27567,998.5,2019-07-12 00:00:00
21198,47.46892,8.71655,448.0,2019-06-27 00:00:00
21200,47.28234,8.71145,500.0,2019-07-25 00:00:00
21201,46.61707,7.27812,1164.0,2019-07-12 00:00:00
21202,46.50999,9.856,1725.0,2019-11-01 00:00:00
21203,47.31216,8.79795,535.5,2019-08-05 00:00:00
21204,47.28231,8.71696,497.0,2019-06-12 00:00:00
21205,47.28623,8.68818,652.5,2019-07-25 00:00:00
21206,47.44017,8.85805,619.0,2019-07-18 00:00:00
21207,46.67121,9.68718,994.5,2019-07-15 00:00:00
21208,46.84127,10.363,1518.5,2019-07-11 00:00:00
21209,46.71608,9.75849,1374.0,2019-07-09 00:00:00
21210,46.75223,9.78448,1483.0,2019-07-08 00:00:00
21211,46.67126,9.68654,990.0,2019-07-04 00:00:00
21212,46.81008,10.34007,1223.0,2019-08-14 00:00:00
21213,46.83216,9.34597,829.0,2019-08-07 00:00:00
21214,47.27197,8.71467,546.0,2019-06-12 00:00:00
21215,46.21215,7.31417,480.0,2019-08-25 00:00:00
21216,47.20641,8.42917,394.0,2019-04-25 00:00:00
21217,46.37112,8.07093,914.0,2019-05-31 00:00:00
21218,46.79949,9.53587,1075.0,2019-06-19 00:00:00
21219,46.62349,7.18436,1034.5,2019-06-06 00:00:00
21220,46.81039,10.34023,1233.0,2019-08-14 00:00:00
21221,47.29482,8.83329,565.0,2019-07-05 00:00:00
21222,46.68618,9.67395,1276.0,2019-07-23 00:00:00
21223,46.84118,10.36158,1478.0,2019-07-11 00:00:00
21224,46.66428,9.62079,918.0,2019-07-10 00:00:00
21225,46.71112,9.77256,1628.0,2019-07-08 00:00:00
21226,47.28653,8.85769,581.0,2019-07-05 00:00:00
21227,46.40269,9.69619,1809.0,2019-08-14 00:00:00
21228,47.38974,8.89243,719.0,2019-06-18 00:00:00
21229,46.61771,7.27827,1187.0,2019-07-12 00:00:00
21230,46.52213,6.75908,713.5,2019-09-17 00:00:00
21231,46.81978,9.60986,1282.0,2019-05-27 00:00:00
21232,46.81842,9.60687,1336.5,2019-05-22 00:00:00
21233,46.97158,8.46564,436.0,2019-07-26 00:00:00
21234,46.68823,9.67155,1260.0,2019-07-22 00:00:00
21235,46.25275,7.11186,1245.5,2019-07-20 00:00:00
21236,47.17124,8.73288,778.0,2019-07-18 00:00:00
21237,46.46554,7.12082,899.0,2019-07-13 00:00:00
21238,46.46916,7.13691,918.0,2019-07-13 00:00:00
21239,46.84136,10.36244,1502.0,2019-07-11 00:00:00
21240,47.49662,7.61246,300.5,2019-09-19 00:00:00
21241,46.79613,9.83337,1552.0,2019-06-24 00:00:00
21242,46.80871,9.52956,1184.5,2019-06-19 00:00:00
21243,46.30544,7.07547,1606.0,2019-06-12 00:00:00
21244,47.43976,8.56617,432.0,2019-06-26 00:00:00
21245,46.46452,7.12175,899.5,2019-07-13 00:00:00
21246,46.47351,7.16533,937.0,2019-07-13 00:00:00
21247,46.34388,7.15011,1281.0,2019-07-15 00:00:00
21248,46.67107,9.68754,995.0,2019-07-15 00:00:00
21249,46.75718,9.78772,1489.0,2019-07-08 00:00:00
21250,46.67109,9.68634,992.0,2019-07-04 00:00:00
21251,47.283,8.72167,493.0,2019-07-29 00:00:00
21252,47.17855,8.68839,717.0,2019-06-28 00:00:00
21253,46.79625,9.83327,1548.5,2019-06-24 00:00:00
21254,46.65795,7.47536,740.0,2019-06-18 00:00:00
21255,46.91503,7.42618,605.0,2019-06-11 00:00:00
21256,46.84596,9.87149,1512.0,2019-06-04 00:00:00
21257,46.62729,7.15783,827.0,2019-07-12 00:00:00
21258,46.61877,7.27887,1231.5,2019-07-12 00:00:00
21259,47.34092,8.79895,546.0,2019-05-29 00:00:00
21260,46.81533,9.53198,1142.0,2019-05-29 00:00:00
21261,46.81988,9.61042,1254.0,2019-05-27 00:00:00
21262,46.69856,9.42143,983.0,2019-05-24 00:00:00
21263,46.97778,9.57696,539.0,2019-05-13 00:00:00
21264,46.62767,7.15811,828.5,2019-07-13 00:00:00
21265,46.61922,7.27909,1249.0,2019-07-12 00:00:00
21266,46.61685,7.27793,1156.0,2019-07-12 00:00:00
21267,46.39696,7.26808,1167.5,2019-06-26 00:00:00
21268,46.78243,9.6884,1723.5,2019-06-14 00:00:00
21269,46.46662,7.1233,895.0,2019-07-13 00:00:00
21270,46.71667,9.75993,1355.0,2019-07-09 00:00:00
21271,46.72828,9.19239,1207.5,2019-07-08 00:00:00
21272,47.17013,7.02023,1010.0,2019-07-04 00:00:00
21273,46.77614,9.21875,690.0,2019-07-04 00:00:00
21274,46.76893,9.81119,1593.5,2019-07-04 00:00:00
21275,46.62671,7.1574,828.0,2019-07-12 00:00:00
21276,46.619,7.27893,1241.5,2019-07-12 00:00:00
21277,47.51776,8.52727,404.0,2019-05-07 00:00:00
21278,46.72828,9.19239,1205.0,2019-05-28 00:00:00
21279,46.69834,9.42145,987.0,2019-05-24 00:00:00
21280,46.81834,9.60707,1337.5,2019-05-22 00:00:00
21281,46.37561,7.05526,1309.0,2019-05-15 00:00:00
21282,46.77919,9.68882,1653.0,2019-07-01 00:00:00
21283,46.4743,7.16948,937.0,2019-07-13 00:00:00
21284,47.40994,8.44591,395.0,2019-05-17 00:00:00
21285,46.80548,9.81739,1974.0,2019-08-26 00:00:00
21286,46.81817,9.60677,1342.0,2019-05-22 00:00:00
21287,46.98988,9.54853,517.5,2019-05-13 00:00:00
21288,47.36705,8.49052,479.5,2019-06-24 00:00:00
21289,46.37112,8.07093,914.0,2019-05-31 00:00:00
21290,46.796,9.83235,1548.0,2019-06-24 00:00:00
21291,47.32965,9.14391,659.0,2019-06-18 00:00:00
21292,46.59534,7.32004,1370.0,2019-06-19 00:00:00
21293,46.67193,9.62601,1077.0,2019-06-14 00:00:00
21294,46.79725,9.85625,1623.0,2019-06-11 00:00:00
21295,47.48174,8.70764,440.0,2019-06-06 00:00:00
21296,47.49714,8.80449,495.0,2019-05-11 00:00:00
21297,46.7171,9.55602,1407.5,2019-06-26 00:00:00
21298,46.80148,9.83737,1549.0,2019-06-19 00:00:00
21299,46.79012,9.67529,1891.0,2019-06-17 00:00:00
21300,46.79301,9.69887,1554.0,2019-06-14 00:00:00
21301,46.7817,9.16877,948.5,2019-06-13 00:00:00
21302,46.25831,7.53249,1341.0,2019-07-17 00:00:00
21303,47.13861,6.88112,853.5,2019-07-09 00:00:00
21304,46.69978,9.71525,1368.0,2019-07-09 00:00:00
21305,46.66204,9.60438,895.0,2019-07-08 00:00:00
21306,47.57886,8.86169,384.0,2019-05-29 00:00:00
21307,46.72273,9.18911,1106.0,2019-05-28 00:00:00
21308,46.85659,9.88577,1292.0,2019-05-29 00:00:00
21309,47.54292,8.42609,565.0,2019-09-20 00:00:00
21310,46.68767,7.76197,974.0,2019-07-21 00:00:00
21311,46.77849,9.68901,1615.0,2019-07-01 00:00:00
21312,46.83076,9.85981,1638.5,2019-07-22 00:00:00
21313,46.72796,9.56565,1560.5,2019-06-24 00:00:00
21314,46.80122,9.83722,1549.0,2019-06-19 00:00:00
21315,46.78322,9.67746,1778.0,2019-06-17 00:00:00
21316,46.47083,7.15235,911.0,2019-07-13 00:00:00
21317,46.66182,9.6039,895.5,2019-07-08 00:00:00
21318,46.77926,9.68908,1651.0,2019-07-01 00:00:00
21319,46.92993,9.71878,720.0,2019-07-22 00:00:00
21320,46.5184,9.62639,1519.0,2019-07-18 00:00:00
21321,46.47408,7.16986,933.0,2019-07-13 00:00:00
21322,46.70241,9.71311,1393.5,2019-07-09 00:00:00
21323,46.21229,7.31486,480.0,2019-08-25 00:00:00
21324,46.72383,9.18723,1138.5,2019-08-20 00:00:00
21325,47.14339,8.93599,1042.0,2019-08-09 00:00:00
21326,46.78567,9.81504,1528.0,2019-07-01 00:00:00
21327,46.80178,9.83758,1549.5,2019-06-19 00:00:00
21328,46.79119,9.68207,1850.0,2019-06-17 00:00:00
21329,46.83293,9.30008,1004.5,2019-06-14 00:00:00
21330,46.72607,9.56652,1564.0,2019-06-24 00:00:00
21331,46.86622,8.01743,927.5,2019-06-14 00:00:00
21332,46.73544,9.54932,1484.0,2019-06-19 00:00:00
21333,46.78311,9.67693,1788.0,2019-06-17 00:00:00
21334,46.83506,9.31,931.5,2019-06-12 00:00:00
21335,46.62309,9.4343,952.0,2019-06-05 00:00:00
21336,46.82937,9.4182,600.0,2019-05-13 00:00:00
21337,46.3886,6.89086,373.0,2019-06-12 00:00:00
21338,46.80727,9.83242,1664.5,2019-06-19 00:00:00
21339,46.8341,9.30451,1000.0,2019-06-13 00:00:00
21340,46.84161,9.86721,1509.5,2019-06-04 00:00:00
21341,46.84839,9.87345,1534.0,2019-06-04 00:00:00
21342,46.76382,9.78629,1656.0,2019-07-08 00:00:00
21343,46.35313,7.14809,1148.0,2019-05-01 00:00:00
21344,46.42433,7.32309,1240.5,2019-08-05 00:00:00
21345,47.02138,7.3769,625.5,2019-07-27 00:00:00
21346,46.77655,9.68656,1615.0,2019-07-01 00:00:00
21347,46.4648,7.11693,891.0,2019-07-13 00:00:00
21348,46.47058,7.15324,914.0,2019-07-13 00:00:00
21349,46.77703,9.68609,1628.5,2019-07-01 00:00:00
21350,46.69517,9.71264,1117.0,2019-07-09 00:00:00
21351,46.76716,9.80148,1509.0,2019-07-04 00:00:00
21352,46.71482,9.4422,662.0,2019-05-27 00:00:00
21353,47.56803,8.99429,557.5,2019-05-12 00:00:00
21354,46.64363,9.4447,916.0,2019-05-27 00:00:00
21355,46.25319,7.02399,444.5,2019-07-13 00:00:00
21356,46.47074,7.15339,915.5,2019-07-13 00:00:00
21357,47.33847,8.02386,429.0,2019-07-13 00:00:00
21358,46.69537,9.71428,1204.0,2019-07-09 00:00:00
21359,46.75611,9.78709,1487.5,2019-07-08 00:00:00
21360,46.66387,9.60979,894.0,2019-07-08 00:00:00
21361,47.10238,8.92081,900.0,2019-04-30 00:00:00
21362,46.79928,9.23223,1189.0,2019-05-20 00:00:00
21363,46.94009,9.54508,528.0,2019-05-13 00:00:00
21364,46.66989,9.6655,957.0,2019-07-02 00:00:00
21365,46.88149,8.01557,888.5,2019-06-14 00:00:00
21366,47.20252,8.85958,407.0,2019-06-21 00:00:00
21367,47.24277,7.79626,445.0,2019-06-18 00:00:00
21368,46.68811,9.68656,1247.0,2019-06-14 00:00:00
21369,46.78737,9.6907,1703.0,2019-06-14 00:00:00
21370,46.62248,9.43346,954.5,2019-06-05 00:00:00
21371,46.67178,9.68765,1013.0,2019-07-15 00:00:00
21372,46.75651,9.78722,1487.0,2019-07-08 00:00:00
21373,47.22566,7.80486,470.0,2019-07-03 00:00:00
21374,46.67014,9.66786,968.0,2019-07-02 00:00:00
21375,46.72145,9.55525,1437.5,2019-06-26 00:00:00
21376,46.37112,8.07093,914.0,2019-05-31 00:00:00
21377,46.87302,8.01881,921.0,2019-06-21 00:00:00
21378,46.73821,9.55038,1484.0,2019-06-19 00:00:00
21379,46.78445,9.68923,1720.0,2019-06-14 00:00:00
21380,46.66971,9.66611,957.0,2019-07-02 00:00:00
21381,46.37112,8.07093,914.0,2019-05-31 00:00:00
21382,46.68854,9.68678,1258.0,2019-06-14 00:00:00
21383,46.93145,7.45204,535.5,2019-06-08 00:00:00
21384,46.67021,9.66829,972.0,2019-07-02 00:00:00
21385,47.17795,8.69713,727.0,2019-06-28 00:00:00
21386,46.68858,9.68756,1246.0,2019-06-14 00:00:00
21387,46.78479,9.68969,1709.5,2019-06-14 00:00:00
21388,46.35342,7.14761,1145.5,2019-05-01 00:00:00
21389,46.81984,9.52623,1369.5,2019-05-29 00:00:00
21390,46.62589,9.44337,1025.0,2019-05-27 00:00:00
21391,46.80293,9.23705,1225.5,2019-05-20 00:00:00
21392,46.72512,9.55385,1460.0,2019-06-26 00:00:00
21393,46.71875,9.54002,1599.0,2019-06-24 00:00:00
21394,46.88289,9.86783,1059.0,2019-05-22 00:00:00
21395,46.85479,9.88515,1276.5,2019-05-29 00:00:00
21396,46.35318,7.14817,1148.0,2019-05-01 00:00:00
21397,46.86212,9.87917,1265.5,2019-05-29 00:00:00
21398,46.88288,9.86775,1059.5,2019-05-22 00:00:00
21399,46.88875,9.85327,1046.0,2019-05-22 00:00:00
21400,46.35296,7.14777,1147.5,2019-05-01 00:00:00
21401,46.3288,7.00447,854.0,2019-04-17 00:00:00
21402,46.91482,9.77644,816.0,2019-05-16 00:00:00
21403,46.61771,7.27827,1187.0,2019-07-12 00:00:00
21404,46.61034,7.28026,1000.5,2019-07-12 00:00:00
21405,46.38717,7.09463,1388.5,2019-06-24 00:00:00
21406,46.39393,7.09364,1482.0,2019-06-24 00:00:00
21407,46.39338,7.09353,1475.5,2019-06-24 00:00:00
21408,46.39253,7.09398,1454.5,2019-06-24 00:00:00
21409,46.61744,7.27823,1181.0,2019-07-12 00:00:00
21410,46.61038,7.28065,1008.0,2019-07-12 00:00:00
21411,46.38755,7.09475,1388.0,2019-06-24 00:00:00
21412,47.42693,8.48548,448.0,2019-07-18 00:00:00
21413,47.51714,8.67084,395.0,2019-08-15 00:00:00
21414,47.50045,8.89076,510.0,2019-08-13 00:00:00
21415,47.33059,8.83428,649.5,2019-08-31 00:00:00
21416,46.5641,8.55178,2083.5,2019-08-16 00:00:00
21417,46.81784,9.70556,1257.0,2019-09-10 00:00:00
21418,46.38279,7.62655,1415.5,2019-07-21 00:00:00
21419,47.06763,8.79864,975.5,2019-08-12 00:00:00
21420,47.19201,8.95876,408.0,2019-08-02 00:00:00
21421,47.1652,8.73945,789.5,2019-08-22 00:00:00
21422,46.42948,9.77014,1846.0,2019-08-14 00:00:00
21423,46.48439,9.83254,1780.0,2019-08-14 00:00:00
21424,46.80986,10.33915,1228.0,2019-08-14 00:00:00
21425,46.74342,9.54537,1541.0,2019-07-24 00:00:00
21426,46.46587,7.1207,901.5,2019-07-13 00:00:00
21427,46.84107,10.36332,1535.0,2019-07-11 00:00:00
21428,46.71334,9.75882,1339.0,2019-07-09 00:00:00
21429,46.71328,9.7694,1601.0,2019-07-08 00:00:00
21430,46.76981,9.81249,1615.0,2019-07-04 00:00:00
21431,46.32313,7.49141,1757.5,2019-07-29 00:00:00
21432,47.05936,7.62465,535.0,2019-07-12 00:00:00
21433,46.96217,7.39513,536.0,2019-07-08 00:00:00
21434,46.38306,7.08838,1354.5,2019-07-13 00:00:00
21435,46.4698,7.14387,912.0,2019-07-13 00:00:00
21436,47.19201,8.95876,408.0,2019-07-12 00:00:00
21437,46.84862,10.4266,1132.5,2019-07-10 00:00:00
21438,46.93738,7.48871,555.0,2019-07-09 00:00:00
21439,46.70567,9.74863,1285.0,2019-07-09 00:00:00
21440,46.96201,7.39403,531.5,2019-07-08 00:00:00
21441,46.71689,9.75854,1388.5,2019-07-09 00:00:00
21442,46.73103,9.77297,1398.0,2019-07-09 00:00:00
21443,46.72273,9.18911,1106.0,2019-07-08 00:00:00
21444,46.96214,7.39359,527.5,2019-07-08 00:00:00
21445,46.76901,9.81159,1604.5,2019-07-04 00:00:00
21446,46.46654,7.12338,895.0,2019-07-13 00:00:00
21447,46.46972,7.1419,912.0,2019-07-13 00:00:00
21448,46.72093,9.76606,1376.0,2019-07-09 00:00:00
21449,46.67163,9.68527,988.0,2019-07-04 00:00:00
21450,46.77411,9.81321,1571.0,2019-07-04 00:00:00
21451,46.37112,8.07093,914.0,2019-05-31 00:00:00
21452,47.41389,8.51702,465.0,2019-06-22 00:00:00
21453,46.74211,9.55345,1484.5,2019-06-19 00:00:00
21454,46.77637,9.67289,1765.0,2019-06-18 00:00:00
21455,46.68918,9.52863,1075.0,2019-06-26 00:00:00
21456,46.37112,8.07093,914.0,2019-05-31 00:00:00
21457,46.49022,9.9035,1800.0,2019-06-21 00:00:00
21458,46.80908,9.52986,1177.0,2019-06-19 00:00:00
21459,46.65502,7.43993,780.5,2019-06-18 00:00:00
21460,46.67151,9.62551,1071.5,2019-06-14 00:00:00
21461,46.67154,9.68566,987.5,2019-07-04 00:00:00
21462,46.66832,9.64917,941.5,2019-07-01 00:00:00
21463,46.726,9.55736,1470.5,2019-06-24 00:00:00
21464,47.21917,7.79136,470.0,2019-06-21 00:00:00
21465,46.5673,7.37768,920.5,2019-06-17 00:00:00
21466,46.67125,9.62635,1066.0,2019-06-14 00:00:00
21467,46.79585,9.83214,1547.0,2019-06-24 00:00:00
21468,47.21969,7.79126,469.0,2019-06-21 00:00:00
21469,46.67156,9.62611,1070.0,2019-06-14 00:00:00
21470,47.01472,8.66225,542.0,2019-06-13 00:00:00
21471,47.28331,8.48211,628.0,2019-06-08 00:00:00
21472,46.84529,9.87303,1521.0,2019-06-04 00:00:00
21473,46.76995,9.81227,1614.0,2019-07-04 00:00:00
21474,46.79603,9.83254,1547.0,2019-06-24 00:00:00
21475,46.80949,9.52999,1175.0,2019-06-19 00:00:00
21476,46.14562,7.23679,1463.5,2019-06-19 00:00:00
21477,46.56729,7.37766,920.5,2019-06-18 00:00:00
21478,46.67152,9.62584,1069.5,2019-06-14 00:00:00
21479,47.01477,8.66237,542.0,2019-06-13 00:00:00
21480,46.8626,9.89142,1188.0,2019-05-28 00:00:00
21481,47.05345,8.28389,468.5,2019-05-27 00:00:00
21482,46.93514,9.78074,1320.5,2019-05-23 00:00:00
21483,47.16759,8.76749,829.0,2019-05-21 00:00:00
21484,46.69827,9.40136,1320.0,2019-05-24 00:00:00
21485,46.86285,9.89167,1188.0,2019-05-28 00:00:00
21486,46.87259,9.87654,1159.0,2019-05-24 00:00:00
21487,46.93573,9.78204,1314.0,2019-05-23 00:00:00
21488,46.7686,7.6079,556.0,2019-05-28 00:00:00
21489,46.87259,9.87654,1159.0,2019-05-24 00:00:00
21490,46.93633,9.78275,1301.5,2019-05-23 00:00:00
21491,46.86032,9.91273,1238.0,2019-05-28 00:00:00
21492,46.69839,9.40122,1324.0,2019-05-24 00:00:00
21493,46.82143,9.42583,599.5,2019-05-15 00:00:00
21494,46.81523,9.53178,1143.0,2019-05-14 00:00:00
21495,47.3529,8.30099,451.0,2019-03-25 00:00:00
21496,47.57868,8.8621,384.0,2019-04-22 00:00:00
21497,46.34727,7.04438,816.0,2019-04-24 00:00:00
21498,46.26785,6.98873,421.0,2019-05-01 00:00:00
21499,46.82937,9.4182,600.0,2019-05-07 00:00:00
21500,46.39148,6.92652,377.0,2019-08-31 00:00:00
21501,46.77548,9.80967,1519.0,2019-07-23 00:00:00
21502,47.30374,8.83901,568.5,2019-07-05 00:00:00
21503,46.61839,7.26823,1509.5,2019-07-12 00:00:00
21504,46.61257,7.2771,1045.5,2019-07-12 00:00:00
21505,47.31171,8.86402,772.0,2019-07-05 00:00:00
21506,47.31347,8.8549,685.0,2019-07-05 00:00:00
21507,46.61155,7.27805,1017.0,2019-07-12 00:00:00
21508,47.23222,8.47367,480.0,2019-07-08 00:00:00
21509,47.43527,8.71464,564.5,2019-03-09 00:00:00
21510,47.31994,8.85088,744.0,2019-07-05 00:00:00
21511,46.62729,7.15783,827.0,2019-07-12 00:00:00
21512,46.61387,7.27725,1075.0,2019-07-12 00:00:00
21513,46.62012,7.27932,1280.0,2019-07-12 00:00:00
21514,46.39443,7.09265,1503.0,2019-06-24 00:00:00
21515,47.3215,8.84961,759.0,2019-07-05 00:00:00
21516,47.11479,8.37941,414.0,2019-06-08 00:00:00
21517,47.29123,8.85504,603.0,2019-07-05 00:00:00
21518,47.30166,8.83528,561.5,2019-07-05 00:00:00
21519,46.61362,7.27709,1072.0,2019-07-12 00:00:00
21520,46.39449,7.092,1510.5,2019-06-24 00:00:00
21521,46.26034,7.44561,510.0,2019-07-31 00:00:00
21522,46.26024,7.44545,510.0,2019-07-31 00:00:00
21523,47.41251,8.49516,528.0,2019-06-25 00:00:00
21524,47.33897,8.84306,719.5,2019-08-07 00:00:00
21525,47.06762,8.79862,975.5,2019-08-12 00:00:00
21526,46.61292,7.27685,1055.0,2019-07-12 00:00:00
21527,46.39404,7.09516,1470.0,2019-06-24 00:00:00
21528,47.352,8.8151,729.0,2019-05-30 00:00:00
21529,47.16679,8.75109,807.0,2019-08-16 00:00:00
21530,47.16509,8.7388,788.0,2019-07-11 00:00:00
21531,46.65872,7.81006,606.0,2019-05-29 00:00:00
21532,46.87415,8.01537,908.0,2019-08-08 00:00:00
21533,47.25705,8.82602,500.0,2019-07-18 00:00:00
21534,47.00034,8.05892,658.5,2019-10-23 00:00:00
21535,46.61097,7.278,999.5,2019-07-12 00:00:00
21536,46.6183,7.26808,1514.5,2019-07-12 00:00:00
21537,46.61221,7.27749,1036.5,2019-07-12 00:00:00
21538,46.48762,7.21496,983.5,2019-06-26 00:00:00
21539,46.6119,7.27795,1021.0,2019-07-12 00:00:00
21540,47.46341,8.44488,490.0,2019-07-23 00:00:00
21541,46.86764,8.01723,920.0,2019-08-08 00:00:00
21542,46.31953,7.695,1174.5,2019-08-05 00:00:00
21543,46.18756,6.99877,1162.0,2019-08-05 00:00:00
21544,46.38606,7.09244,1379.5,2019-07-13 00:00:00
21545,46.76028,9.79065,1549.5,2019-07-22 00:00:00
21546,46.61128,7.27805,1012.0,2019-07-12 00:00:00
21547,46.60962,7.27596,998.5,2019-07-12 00:00:00
21548,46.95434,10.43591,1544.0,2019-07-31 00:00:00
21549,46.62885,9.74364,1359.0,2019-08-05 00:00:00
21550,46.81822,9.70542,1252.5,2019-09-10 00:00:00
21551,47.43692,8.8328,570.5,2019-06-25 00:00:00
21552,46.39444,7.0942,1483.0,2019-07-13 00:00:00
21553,46.47374,7.17228,936.0,2019-07-13 00:00:00
21554,46.33908,7.63602,1289.0,2019-07-15 00:00:00
21555,46.81903,9.7051,1240.0,2019-09-10 00:00:00
21556,46.80728,9.82367,1784.0,2019-07-01 00:00:00
21557,46.37112,8.07093,914.0,2019-05-31 00:00:00
21558,46.80463,9.84728,1596.0,2019-06-11 00:00:00
21559,46.3885,7.09569,1394.0,2019-07-13 00:00:00
21560,46.39441,7.09273,1497.0,2019-07-13 00:00:00
21561,46.60904,7.28916,1019.5,2019-07-01 00:00:00
21562,47.05978,8.61407,601.0,2019-07-04 00:00:00
21563,46.38279,7.62654,1417.5,2019-08-05 00:00:00
21564,46.39024,7.09727,1404.0,2019-07-13 00:00:00
21565,46.77638,9.68485,1624.0,2019-07-01 00:00:00
21566,46.4733,7.16575,937.0,2019-07-13 00:00:00
21567,46.81912,9.70468,1239.5,2019-09-10 00:00:00
21568,46.9642,7.47254,558.5,2019-08-21 00:00:00
21569,46.26029,7.44549,510.0,2019-07-31 00:00:00
21570,47.00225,8.05877,653.5,2019-10-23 00:00:00
21571,46.61038,7.28065,1008.0,2019-07-12 00:00:00
21572,46.31048,7.07525,1644.5,2019-08-27 00:00:00
21573,46.66322,9.60643,896.0,2019-07-08 00:00:00
21574,46.80011,9.9003,1807.0,2019-06-27 00:00:00
21575,46.80107,9.81568,1844.0,2019-06-26 00:00:00
21576,46.66424,9.5711,881.0,2019-06-17 00:00:00
21577,46.83506,9.64199,1222.5,2019-06-12 00:00:00
21578,46.81903,9.7051,1240.0,2019-06-13 00:00:00
21579,46.637,9.44119,920.0,2019-06-05 00:00:00
21580,46.87333,8.01486,908.0,2019-08-08 00:00:00
21581,46.26034,7.44557,510.0,2019-07-31 00:00:00
21582,46.91196,7.03729,430.0,2019-05-25 00:00:00
21583,46.86251,9.88375,1209.0,2019-05-29 00:00:00
21584,46.81644,9.60774,1331.0,2019-05-29 00:00:00
21585,46.81494,9.53198,1139.5,2019-05-28 00:00:00
21586,46.83861,9.64006,1360.5,2019-06-12 00:00:00
21587,46.62108,9.43233,955.5,2019-06-05 00:00:00
21588,46.38394,7.08901,1359.5,2019-07-13 00:00:00
21589,46.96194,7.39682,549.0,2019-07-08 00:00:00
21590,46.38945,7.09679,1398.5,2019-07-13 00:00:00
21591,46.61183,9.17558,1274.5,2019-07-29 00:00:00
